"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/1993","86.77","86.77","86.77","86.77","","-2.63%"
"08/01/1993","89.11","89.11","89.11","89.11","","3.64%"
"07/01/1993","85.98","85.98","85.98","85.98","","-3.60%"
"06/01/1993","89.19","89.19","89.19","89.19","","-0.34%"
"05/01/1993","89.49","89.49","89.49","89.49","","1.68%"
"04/01/1993","88.01","88.01","88.01","88.01","","-9.05%"
"03/01/1993","96.77","96.77","96.77","96.77","","0.01%"
"02/01/1993","96.76","96.76","96.76","96.76","","-0.85%"
"01/01/1993","97.59","97.59","97.59","97.59","","-2.32%"
"12/01/1992","99.91","99.91","99.91","99.91","","-0.75%"
"11/01/1992","100.67","100.67","100.67","100.67","","1.88%"
"10/01/1992","98.81","98.81","98.81","98.81","","-0.13%"
"09/01/1992","98.94","98.94","98.94","98.94","","1.45%"
"08/01/1992","97.53","97.53","97.53","97.53","","0.74%"
"07/01/1992","96.81","96.81","96.81","96.81","","5.65%"
"06/01/1992","91.63","91.63","91.63","91.63","","-2.87%"
"05/01/1992","94.34","94.34","94.34","94.34","","1.01%"
"04/01/1992","93.40","93.40","93.40","93.40","","0.80%"
"03/01/1992","92.66","92.66","92.66","92.66","","-1.23%"
"02/01/1992","93.81","93.81","93.81","93.81","","-0.15%"
"01/01/1992","93.95","93.95","93.95","93.95","","-3.11%"
"12/01/1991","96.97","96.97","96.97","96.97","","15.30%"
"11/01/1991","84.10","84.10","84.10","84.10","","-0.13%"
"10/01/1991","84.21","84.21","84.21","84.21","","-0.13%"
